Scan No ,Date,Time,RAW VALUE ,CALIBRATED VALUE
1846,20/05/2023 , 11:40:00,1479,97.9
1847,20/05/2023 , 11:50:00,1268,84
1848,20/05/2023 , 12:00:00,900,59.6
1849,20/05/2023 , 12:10:00,926,61.3
1850,20/05/2023 , 12:20:00,601,39.8
1851,20/05/2023 , 12:30:00,507,33.6
1852,20/05/2023 , 12:40:00,675,44.7
1853,20/05/2023 , 12:50:00,956,63.3
1854,20/05/2023 , 13:00:00,943,62.4
1855,20/05/2023 , 13:10:00,864,57.2
1856,20/05/2023 , 13:20:00,835,55.3
1857,20/05/2023 , 13:30:00,1045,69.2
1858,20/05/2023 , 13:40:00,1046,69.3
1859,20/05/2023 , 13:50:00,736,48.7
1860,20/05/2023 , 14:00:00,556,36.8
1861,20/05/2023 , 14:10:00,712,47.1
1862,20/05/2023 , 14:20:00,951,63
1863,20/05/2023 , 14:30:00,846,56
1864,20/05/2023 , 14:40:00,877,58.1
1865,20/05/2023 , 14:50:00,880,58.3
1866,20/05/2023 , 15:00:00,830,55
1867,20/05/2023 , 15:10:00,813,53.8
1868,20/05/2023 , 15:20:00,697,46.2
1869,20/05/2023 , 15:30:00,701,46.4
1870,20/05/2023 , 15:40:00,511,33.8
1871,20/05/2023 , 15:50:00,410,27.1
1872,20/05/2023 , 16:00:00,375,24.8
1873,20/05/2023 , 16:10:00,411,27.2
1874,20/05/2023 , 16:20:00,285,18.9
1875,20/05/2023 , 16:30:00,269,17.8
1876,20/05/2023 , 16:40:00,294,19.5
1877,20/05/2023 , 16:50:00,241,16
1878,20/05/2023 , 17:00:00,201,13.3
1879,20/05/2023 , 17:10:00,226,15
1880,20/05/2023 , 17:20:00,284,18.8
1881,20/05/2023 , 17:30:00,491,32.5
1882,20/05/2023 , 17:40:00,347,23
1883,20/05/2023 , 17:50:00,376,24.9
1884,20/05/2023 , 18:00:00,346,22.9
1885,20/05/2023 , 18:10:00,385,25.5
1886,20/05/2023 , 18:20:00,254,16.8
1887,20/05/2023 , 18:30:00,136,9
1888,20/05/2023 , 18:40:00,107,7.1
1889,20/05/2023 , 18:50:00,79,5.2
1890,20/05/2023 , 19:00:00,88,5.8
1891,20/05/2023 , 19:10:00,46,3
1892,20/05/2023 , 19:20:00,48,3.2
1893,20/05/2023 , 19:30:00,55,3.6
1894,20/05/2023 , 19:40:00,45,3
1895,20/05/2023 , 19:50:00,57,3.8
1896,20/05/2023 , 20:00:00,23,1.5
1897,20/05/2023 , 20:10:00,6,0.4
1898,20/05/2023 , 20:20:00,1,0.1
1899,20/05/2023 , 20:30:00,0,0
1900,20/05/2023 , 20:40:00,0,0
1901,20/05/2023 , 20:50:00,0,0
1902,20/05/2023 , 21:00:00,0,0
1903,20/05/2023 , 21:10:00,0,0
1904,20/05/2023 , 21:20:00,0,0
1905,20/05/2023 , 21:30:00,0,0
1906,20/05/2023 , 21:40:00,0,0
1907,20/05/2023 , 21:50:00,0,0
1908,20/05/2023 , 22:00:00,0,0
1909,20/05/2023 , 22:10:00,0,0
1910,20/05/2023 , 22:20:00,0,0
1911,20/05/2023 , 22:30:00,0,0
1912,20/05/2023 , 22:40:00,0,0
1913,20/05/2023 , 22:50:00,0,0
1914,20/05/2023 , 23:00:00,0,0
1915,20/05/2023 , 23:10:00,0,0
1916,20/05/2023 , 23:20:00,0,0
1917,20/05/2023 , 23:30:00,0,0
1918,20/05/2023 , 23:40:00,0,0
1919,20/05/2023 , 23:50:00,0,0
1920,20/05/2023 , 24:00:00,0,0
1921,21/05/2023 , 00:10:00,0,0
1922,21/05/2023 , 00:20:00,0,0
1923,21/05/2023 , 00:30:00,0,0
1924,21/05/2023 , 00:40:00,0,0
1925,21/05/2023 , 00:50:00,0,0
1926,21/05/2023 , 01:00:00,0,0
1927,21/05/2023 , 01:10:00,0,0
1928,21/05/2023 , 01:20:00,0,0
1929,21/05/2023 , 01:30:00,0,0
1930,21/05/2023 , 01:40:00,0,0
1931,21/05/2023 , 01:50:00,0,0
1932,21/05/2023 , 02:00:00,0,0
1933,21/05/2023 , 02:10:00,0,0
1934,21/05/2023 , 02:20:00,0,0
1935,21/05/2023 , 02:30:00,0,0
1936,21/05/2023 , 02:40:00,0,0
1937,21/05/2023 , 02:50:00,0,0
1938,21/05/2023 , 03:00:00,0,0
1939,21/05/2023 , 03:10:00,0,0
1940,21/05/2023 , 03:20:00,0,0
1941,21/05/2023 , 03:30:00,0,0
1942,21/05/2023 , 03:40:00,0,0
1943,21/05/2023 , 03:50:00,0,0
1944,21/05/2023 , 04:00:00,0,0
1945,21/05/2023 , 04:10:00,0,0
1946,21/05/2023 , 04:20:00,0,0
1947,21/05/2023 , 04:30:00,0,0
1948,21/05/2023 , 04:40:00,0,0
1949,21/05/2023 , 04:50:00,0,0
1950,21/05/2023 , 05:00:00,0,0
1951,21/05/2023 , 05:10:00,0,0
1952,21/05/2023 , 05:20:00,0,0
1953,21/05/2023 , 05:30:00,0,0
1954,21/05/2023 , 05:40:00,0,0
1955,21/05/2023 , 05:50:00,3,0.2
1956,21/05/2023 , 06:00:00,16,1.1
1957,21/05/2023 , 06:10:00,29,1.9
1958,21/05/2023 , 06:20:00,34,2.3
1959,21/05/2023 , 06:30:00,41,2.7
1960,21/05/2023 , 06:40:00,60,4
1961,21/05/2023 , 06:50:00,87,5.8
1962,21/05/2023 , 07:00:00,123,8.1
1963,21/05/2023 , 07:10:00,194,12.8
1964,21/05/2023 , 07:20:00,259,17.1
1965,21/05/2023 , 07:30:00,327,21.7
1966,21/05/2023 , 07:40:00,393,26
1967,21/05/2023 , 07:50:00,455,30.1
1968,21/05/2023 , 08:00:00,532,35.2
1969,21/05/2023 , 08:10:00,587,38.9
1970,21/05/2023 , 08:20:00,604,40
1971,21/05/2023 , 08:30:00,640,42.4
1972,21/05/2023 , 08:40:00,694,46
1973,21/05/2023 , 08:50:00,802,53.1
1974,21/05/2023 , 09:00:00,855,56.6
1975,21/05/2023 , 09:10:00,767,50.8
1976,21/05/2023 , 09:20:00,864,57.2
1977,21/05/2023 , 09:30:00,1005,66.5
1978,21/05/2023 , 09:40:00,1102,73
1979,21/05/2023 , 09:50:00,1024,67.8
1980,21/05/2023 , 10:00:00,899,59.5
1981,21/05/2023 , 10:10:00,1058,70.1
1982,21/05/2023 , 10:20:00,1088,72
1983,21/05/2023 , 10:30:00,963,63.8
1984,21/05/2023 , 10:40:00,653,43.2
1985,21/05/2023 , 10:50:00,1085,71.8
1986,21/05/2023 , 11:00:00,1345,89.1
1987,21/05/2023 , 11:10:00,1362,90.2
1988,21/05/2023 , 11:20:00,1337,88.5
1989,21/05/2023 , 11:30:00,1291,85.5
1990,21/05/2023 , 11:40:00,1311,86.8
1991,21/05/2023 , 11:50:00,1321,87.5
1992,21/05/2023 , 12:00:00,1386,91.8
1993,21/05/2023 , 12:10:00,1513,100.2
1994,21/05/2023 , 12:20:00,1679,111.2
1995,21/05/2023 , 12:30:00,1393,92.2
1996,21/05/2023 , 12:40:00,1271,84.2
1997,21/05/2023 , 12:50:00,980,64.9
1998,21/05/2023 , 13:00:00,1429,94.6
1999,21/05/2023 , 13:10:00,1360,90.1
2000,21/05/2023 , 13:20:00,1169,77.4
2001,21/05/2023 , 13:30:00,1203,79.7
2002,21/05/2023 , 13:40:00,1534,101.6
2003,21/05/2023 , 13:50:00,1907,126.3
2004,21/05/2023 , 14:00:00,1765,116.9
2005,21/05/2023 , 14:10:00,1819,120.4
2006,21/05/2023 , 14:20:00,1601,106
2007,21/05/2023 , 14:30:00,1377,91.2
2008,21/05/2023 , 14:40:00,1717,113.7
2009,21/05/2023 , 14:50:00,1605,106.3
2010,21/05/2023 , 15:00:00,1526,101
2011,21/05/2023 , 15:10:00,1850,122.5
2012,21/05/2023 , 15:20:00,2157,142.8
2013,21/05/2023 , 15:30:00,2403,159.1
2014,21/05/2023 , 15:40:00,1930,127.8
2015,21/05/2023 , 15:50:00,1513,100.2
2016,21/05/2023 , 16:00:00,2609,172.8
2017,21/05/2023 , 16:10:00,2526,167.3
2018,21/05/2023 , 16:20:00,2673,177
2019,21/05/2023 , 16:30:00,2650,175.5
2020,21/05/2023 , 16:40:00,1169,77.4
2021,21/05/2023 , 16:50:00,430,28.5
2022,21/05/2023 , 17:00:00,366,24.2
2023,21/05/2023 , 17:10:00,349,23.1
2024,21/05/2023 , 17:20:00,538,35.6
2025,21/05/2023 , 17:30:00,805,53.3
2026,21/05/2023 , 17:40:00,666,44.1
2027,21/05/2023 , 17:50:00,472,31.3
2028,21/05/2023 , 18:00:00,777,51.4
2029,21/05/2023 , 18:10:00,623,41.3
2030,21/05/2023 , 18:20:00,726,48.1
2031,21/05/2023 , 18:30:00,868,57.5
2032,21/05/2023 , 18:40:00,395,26.2
2033,21/05/2023 , 18:50:00,210,13.9
2034,21/05/2023 , 19:00:00,192,12.7
2035,21/05/2023 , 19:10:00,188,12.4
2036,21/05/2023 , 19:20:00,170,11.3
2037,21/05/2023 , 19:30:00,148,9.8
2038,21/05/2023 , 19:40:00,109,7.2
2039,21/05/2023 , 19:50:00,64,4.2
2040,21/05/2023 , 20:00:00,22,1.5
2041,21/05/2023 , 20:10:00,13,0.9
2042,21/05/2023 , 20:20:00,4,0.3
2043,21/05/2023 , 20:30:00,1,0.1
2044,21/05/2023 , 20:40:00,0,0
2045,21/05/2023 , 20:50:00,0,0
2046,21/05/2023 , 21:00:00,0,0
2047,21/05/2023 , 21:10:00,0,0
2048,21/05/2023 , 21:20:00,0,0
2049,21/05/2023 , 21:30:00,0,0
2050,21/05/2023 , 21:40:00,0,0
2051,21/05/2023 , 21:50:00,0,0
2052,21/05/2023 , 22:00:00,0,0
2053,21/05/2023 , 22:10:00,0,0
2054,21/05/2023 , 22:20:00,0,0
2055,21/05/2023 , 22:30:00,0,0
2056,21/05/2023 , 22:40:00,0,0
2057,21/05/2023 , 22:50:00,0,0
2058,21/05/2023 , 23:00:00,0,0
2059,21/05/2023 , 23:10:00,0,0
2060,21/05/2023 , 23:20:00,0,0
2061,21/05/2023 , 23:30:00,0,0
2062,21/05/2023 , 23:40:00,0,0
2063,21/05/2023 , 23:50:00,0,0
2064,21/05/2023 , 24:00:00,0,0
2065,22/05/2023 , 00:10:00,0,0
2066,22/05/2023 , 00:20:00,0,0
2067,22/05/2023 , 00:30:00,0,0
2068,22/05/2023 , 00:40:00,0,0
2069,22/05/2023 , 00:50:00,0,0
2070,22/05/2023 , 01:00:00,0,0
2071,22/05/2023 , 01:10:00,0,0
2072,22/05/2023 , 01:20:00,0,0
2073,22/05/2023 , 01:30:00,0,0
2074,22/05/2023 , 01:40:00,0,0
2075,22/05/2023 , 01:50:00,0,0
2076,22/05/2023 , 02:00:00,0,0
2077,22/05/2023 , 02:10:00,0,0
2078,22/05/2023 , 02:20:00,0,0
2079,22/05/2023 , 02:30:00,0,0
2080,22/05/2023 , 02:40:00,0,0
2081,22/05/2023 , 02:50:00,0,0
2082,22/05/2023 , 03:00:00,0,0
2083,22/05/2023 , 03:10:00,0,0
2084,22/05/2023 , 03:20:00,0,0
2085,22/05/2023 , 03:30:00,0,0
2086,22/05/2023 , 03:40:00,0,0
2087,22/05/2023 , 03:50:00,0,0
2088,22/05/2023 , 04:00:00,0,0
2089,22/05/2023 , 04:10:00,0,0
2090,22/05/2023 , 04:20:00,0,0
2091,22/05/2023 , 04:30:00,0,0
2092,22/05/2023 , 04:40:00,0,0
2093,22/05/2023 , 04:50:00,0,0
2094,22/05/2023 , 05:00:00,0,0
2095,22/05/2023 , 05:10:00,0,0
2096,22/05/2023 , 05:20:00,0,0
2097,22/05/2023 , 05:30:00,0,0
2098,22/05/2023 , 05:40:00,4,0.3
2099,22/05/2023 , 05:50:00,16,1.1
2100,22/05/2023 , 06:00:00,35,2.3
2101,22/05/2023 , 06:10:00,56,3.7
2102,22/05/2023 , 06:20:00,81,5.4
2103,22/05/2023 , 06:30:00,118,7.8
2104,22/05/2023 , 06:40:00,159,10.5
2105,22/05/2023 , 06:50:00,196,13
2106,22/05/2023 , 07:00:00,202,13.4
2107,22/05/2023 , 07:10:00,250,16.6
2108,22/05/2023 , 07:20:00,281,18.6
2109,22/05/2023 , 07:30:00,263,17.4
2110,22/05/2023 , 07:40:00,250,16.6
2111,22/05/2023 , 07:50:00,286,18.9
2112,22/05/2023 , 08:00:00,256,17
2113,22/05/2023 , 08:10:00,385,25.5
2114,22/05/2023 , 08:20:00,583,38.6
2115,22/05/2023 , 08:30:00,760,50.3
2116,22/05/2023 , 08:40:00,844,55.9
2117,22/05/2023 , 08:50:00,548,36.3
2118,22/05/2023 , 09:00:00,372,24.6
2119,22/05/2023 , 09:10:00,355,23.5
2120,22/05/2023 , 09:20:00,310,20.5
2121,22/05/2023 , 09:30:00,310,20.5
2122,22/05/2023 , 09:40:00,331,21.9
2123,22/05/2023 , 09:50:00,338,22.4
2124,22/05/2023 , 10:00:00,512,33.9
2125,22/05/2023 , 10:10:00,921,61
2126,22/05/2023 , 10:20:00,1076,71.2
2127,22/05/2023 , 10:30:00,976,64.6
2128,22/05/2023 , 10:40:00,861,57
2129,22/05/2023 , 10:50:00,824,54.6
2130,22/05/2023 , 11:00:00,918,60.8
2131,22/05/2023 , 11:10:00,592,39.2
2132,22/05/2023 , 11:20:00,449,29.7
2133,22/05/2023 , 11:30:00,464,30.7
2134,22/05/2023 , 11:40:00,558,36.9
2135,22/05/2023 , 11:50:00,699,46.3
2136,22/05/2023 , 12:00:00,632,41.8
2137,22/05/2023 , 12:10:00,571,37.8
2138,22/05/2023 , 12:20:00,727,48.1
2139,22/05/2023 , 12:30:00,930,61.6
2140,22/05/2023 , 12:40:00,1121,74.2
2141,22/05/2023 , 12:50:00,1472,97.5
2142,22/05/2023 , 13:00:00,1357,89.9
2143,22/05/2023 , 13:10:00,891,59
2144,22/05/2023 , 13:20:00,808,53.5
2145,22/05/2023 , 13:30:00,848,56.2
2146,22/05/2023 , 13:40:00,895,59.3
2147,22/05/2023 , 13:50:00,962,63.7
2148,22/05/2023 , 14:00:00,1039,68.8
2149,22/05/2023 , 14:10:00,1118,74
2150,22/05/2023 , 14:20:00,2776,183.8
2151,22/05/2023 , 14:30:00,11161,739
2152,22/05/2023 , 14:40:00,12033,796.8
2153,22/05/2023 , 14:50:00,11852,784.8
2154,22/05/2023 , 15:00:00,11711,775.4
2155,22/05/2023 , 15:10:00,11462,759
2156,22/05/2023 , 15:20:00,11205,741.9
2157,22/05/2023 , 15:30:00,11153,738.5
2158,22/05/2023 , 15:40:00,10854,718.7
2159,22/05/2023 , 15:50:00,10654,705.5
2160,22/05/2023 , 16:00:00,8089,535.6
2161,22/05/2023 , 16:10:00,8015,530.7
2162,22/05/2023 , 16:20:00,9572,633.8
2163,22/05/2023 , 16:30:00,9189,608.4
2164,22/05/2023 , 16:40:00,8572,567.6
2165,22/05/2023 , 16:50:00,8547,565.9
2166,22/05/2023 , 17:00:00,7740,512.5
2167,22/05/2023 , 17:10:00,6873,455.1
2168,22/05/2023 , 17:20:00,7168,474.6
2169,22/05/2023 , 17:30:00,6410,424.4
2170,22/05/2023 , 17:40:00,4023,266.4
2171,22/05/2023 , 17:50:00,3053,202.2
2172,22/05/2023 , 18:00:00,2075,137.4
2173,22/05/2023 , 18:10:00,1405,93
2174,22/05/2023 , 18:20:00,2897,191.8
2175,22/05/2023 , 18:30:00,1251,82.8
2176,22/05/2023 , 18:40:00,622,41.2
2177,22/05/2023 , 18:50:00,618,40.9
2178,22/05/2023 , 19:00:00,943,62.4
2179,22/05/2023 , 19:10:00,641,42.4
2180,22/05/2023 , 19:20:00,417,27.6
2181,22/05/2023 , 19:30:00,377,25
2182,22/05/2023 , 19:40:00,279,18.5
2183,22/05/2023 , 19:50:00,212,14
2184,22/05/2023 , 20:00:00,115,7.6
2185,22/05/2023 , 20:10:00,50,3.3
2186,22/05/2023 , 20:20:00,25,1.7
2187,22/05/2023 , 20:30:00,7,0.5
2188,22/05/2023 , 20:40:00,0,0
2189,22/05/2023 , 20:50:00,0,0
2190,22/05/2023 , 21:00:00,0,0
2191,22/05/2023 , 21:10:00,0,0
2192,22/05/2023 , 21:20:00,0,0
2193,22/05/2023 , 21:30:00,0,0
2194,22/05/2023 , 21:40:00,0,0
2195,22/05/2023 , 21:50:00,0,0
2196,22/05/2023 , 22:00:00,0,0
2197,22/05/2023 , 22:10:00,0,0
2198,22/05/2023 , 22:20:00,0,0
2199,22/05/2023 , 22:30:00,0,0
2200,22/05/2023 , 22:40:00,0,0
2201,22/05/2023 , 22:50:00,0,0
2202,22/05/2023 , 23:00:00,0,0
2203,22/05/2023 , 23:10:00,0,0
2204,22/05/2023 , 23:20:00,0,0
2205,22/05/2023 , 23:30:00,0,0
2206,22/05/2023 , 23:40:00,0,0
2207,22/05/2023 , 23:50:00,0,0
2208,22/05/2023 , 24:00:00,0,0
2209,23/05/2023 , 00:10:00,0,0
2210,23/05/2023 , 00:20:00,0,0
2211,23/05/2023 , 00:30:00,0,0
2212,23/05/2023 , 00:40:00,0,0
2213,23/05/2023 , 00:50:00,0,0
2214,23/05/2023 , 01:00:00,0,0
2215,23/05/2023 , 01:10:00,0,0
2216,23/05/2023 , 01:20:00,0,0
2217,23/05/2023 , 01:30:00,0,0
2218,23/05/2023 , 01:40:00,0,0
2219,23/05/2023 , 01:50:00,0,0
2220,23/05/2023 , 02:00:00,0,0
2221,23/05/2023 , 02:10:00,0,0
2222,23/05/2023 , 02:20:00,0,0
2223,23/05/2023 , 02:30:00,0,0
2224,23/05/2023 , 02:40:00,0,0
2225,23/05/2023 , 02:50:00,0,0
2226,23/05/2023 , 03:00:00,0,0
2227,23/05/2023 , 03:10:00,0,0
2228,23/05/2023 , 03:20:00,0,0
2229,23/05/2023 , 03:30:00,0,0
2230,23/05/2023 , 03:40:00,0,0
2231,23/05/2023 , 03:50:00,0,0
2232,23/05/2023 , 04:00:00,0,0
2233,23/05/2023 , 04:10:00,0,0
2234,23/05/2023 , 04:20:00,0,0
2235,23/05/2023 , 04:30:00,0,0
2236,23/05/2023 , 04:40:00,0,0
2237,23/05/2023 , 04:50:00,0,0
2238,23/05/2023 , 05:00:00,0,0
2239,23/05/2023 , 05:10:00,0,0
2240,23/05/2023 , 05:20:00,0,0
2241,23/05/2023 , 05:30:00,0,0
2242,23/05/2023 , 05:40:00,5,0.3
2243,23/05/2023 , 05:50:00,23,1.5
2244,23/05/2023 , 06:00:00,48,3.2
2245,23/05/2023 , 06:10:00,80,5.3
2246,23/05/2023 , 06:20:00,111,7.3
2247,23/05/2023 , 06:30:00,139,9.2
2248,23/05/2023 , 06:40:00,164,10.9
2249,23/05/2023 , 06:50:00,185,12.2
2250,23/05/2023 , 07:00:00,201,13.3
2251,23/05/2023 , 07:10:00,213,14.1
2252,23/05/2023 , 07:20:00,224,14.8
2253,23/05/2023 , 07:30:00,232,15.4
2254,23/05/2023 , 07:40:00,239,15.8
2255,23/05/2023 , 07:50:00,244,16.2
2256,23/05/2023 , 08:00:00,246,16.3
2257,23/05/2023 , 08:10:00,248,16.4
2258,23/05/2023 , 08:20:00,247,16.4
2259,23/05/2023 , 08:30:00,248,16.4
2260,23/05/2023 , 08:40:00,251,16.6
2261,23/05/2023 , 08:50:00,251,16.6
2262,23/05/2023 , 09:00:00,255,16.9
2263,23/05/2023 , 09:10:00,260,17.2
2264,23/05/2023 , 09:20:00,262,17.3
2265,23/05/2023 , 09:30:00,263,17.4
2266,23/05/2023 , 09:40:00,264,17.5
2267,23/05/2023 , 09:50:00,266,17.6
2268,23/05/2023 , 10:00:00,269,17.8
2269,23/05/2023 , 10:10:00,269,17.8
2270,23/05/2023 , 10:20:00,279,18.5
2271,23/05/2023 , 10:30:00,288,19.1
2272,23/05/2023 , 10:40:00,297,19.7
2273,23/05/2023 , 10:50:00,312,20.7
2274,23/05/2023 , 11:00:00,321,21.3
2275,23/05/2023 , 11:10:00,332,22
2276,23/05/2023 , 11:20:00,342,22.6
2277,23/05/2023 , 11:30:00,364,24.1
2278,23/05/2023 , 11:40:00,392,26
2279,23/05/2023 , 11:50:00,410,27.1
2280,23/05/2023 , 12:00:00,423,28
2281,23/05/2023 , 12:10:00,442,29.3
2282,23/05/2023 , 12:20:00,451,29.9
2283,23/05/2023 , 12:30:00,472,31.3
2284,23/05/2023 , 12:40:00,504,33.4
2285,23/05/2023 , 12:50:00,524,34.7
2286,23/05/2023 , 13:00:00,553,36.6
2287,23/05/2023 , 13:10:00,585,38.7
2288,23/05/2023 , 13:20:00,609,40.3
2289,23/05/2023 , 13:30:00,645,42.7
2290,23/05/2023 , 13:40:00,680,45
2291,23/05/2023 , 13:50:00,720,47.7
2292,23/05/2023 , 14:00:00,758,50.2
2293,23/05/2023 , 14:10:00,804,53.2
2294,23/05/2023 , 14:20:00,3597,238.2
2295,23/05/2023 , 14:30:00,12451,824.4
2296,23/05/2023 , 14:40:00,12586,833.4
2297,23/05/2023 , 14:50:00,12334,816.7
2298,23/05/2023 , 15:00:00,12069,799.1
2299,23/05/2023 , 15:10:00,11685,773.7
2300,23/05/2023 , 15:20:00,11457,758.6
2301,23/05/2023 , 15:30:00,11109,735.6
2302,23/05/2023 , 15:40:00,10843,718
2303,23/05/2023 , 15:50:00,10471,693.3
2304,23/05/2023 , 16:00:00,10184,674.3
2305,23/05/2023 , 16:10:00,9816,650
2306,23/05/2023 , 16:20:00,9500,629
2307,23/05/2023 , 16:30:00,9003,596.1
2308,23/05/2023 , 16:40:00,8663,573.6
2309,23/05/2023 , 16:50:00,8198,542.8
2310,23/05/2023 , 17:00:00,7747,513
2311,23/05/2023 , 17:10:00,7376,488.4
2312,23/05/2023 , 17:20:00,6924,458.5
2313,23/05/2023 , 17:30:00,6485,429.4
2314,23/05/2023 , 17:40:00,5930,392.7
2315,23/05/2023 , 17:50:00,5422,359
2316,23/05/2023 , 18:00:00,4823,319.4
2317,23/05/2023 , 18:10:00,4168,276
2318,23/05/2023 , 18:20:00,3622,239.8
2319,23/05/2023 , 18:30:00,3046,201.7
2320,23/05/2023 , 18:40:00,2487,164.7
2321,23/05/2023 , 18:50:00,2024,134
2322,23/05/2023 , 19:00:00,1747,115.7
2323,23/05/2023 , 19:10:00,1444,95.6
2324,23/05/2023 , 19:20:00,1141,75.6
2325,23/05/2023 , 19:30:00,693,45.9
2326,23/05/2023 , 19:40:00,486,32.2
2327,23/05/2023 , 19:50:00,242,16
2328,23/05/2023 , 20:00:00,133,8.8
2329,23/05/2023 , 20:10:00,81,5.4
2330,23/05/2023 , 20:20:00,39,2.6
2331,23/05/2023 , 20:30:00,13,0.9
2332,23/05/2023 , 20:40:00,1,0.1
2333,23/05/2023 , 20:50:00,0,0
2334,23/05/2023 , 21:00:00,0,0
2335,23/05/2023 , 21:10:00,0,0
2336,23/05/2023 , 21:20:00,0,0
2337,23/05/2023 , 21:30:00,0,0
2338,23/05/2023 , 21:40:00,0,0
2339,23/05/2023 , 21:50:00,0,0
2340,23/05/2023 , 22:00:00,0,0
2341,23/05/2023 , 22:10:00,0,0
2342,23/05/2023 , 22:20:00,0,0
2343,23/05/2023 , 22:30:00,0,0
2344,23/05/2023 , 22:40:00,0,0
2345,23/05/2023 , 22:50:00,0,0
2346,23/05/2023 , 23:00:00,0,0
2347,23/05/2023 , 23:10:00,0,0
2348,23/05/2023 , 23:20:00,0,0
2349,23/05/2023 , 23:30:00,0,0
2350,23/05/2023 , 23:40:00,0,0
2351,23/05/2023 , 23:50:00,0,0
2352,23/05/2023 , 24:00:00,0,0
2353,24/05/2023 , 00:10:00,0,0
2354,24/05/2023 , 00:20:00,0,0
2355,24/05/2023 , 00:30:00,0,0
2356,24/05/2023 , 00:40:00,0,0
2357,24/05/2023 , 00:50:00,0,0
2358,24/05/2023 , 01:00:00,0,0
2359,24/05/2023 , 01:10:00,0,0
2360,24/05/2023 , 01:20:00,0,0
2361,24/05/2023 , 01:30:00,0,0
2362,24/05/2023 , 01:40:00,0,0
2363,24/05/2023 , 01:50:00,0,0
2364,24/05/2023 , 02:00:00,0,0
2365,24/05/2023 , 02:10:00,0,0
2366,24/05/2023 , 02:20:00,0,0
2367,24/05/2023 , 02:30:00,0,0
2368,24/05/2023 , 02:40:00,0,0
2369,24/05/2023 , 02:50:00,0,0
2370,24/05/2023 , 03:00:00,0,0
2371,24/05/2023 , 03:10:00,0,0
2372,24/05/2023 , 03:20:00,0,0
2373,24/05/2023 , 03:30:00,0,0
2374,24/05/2023 , 03:40:00,0,0
2375,24/05/2023 , 03:50:00,0,0
2376,24/05/2023 , 04:00:00,0,0
2377,24/05/2023 , 04:10:00,0,0
2378,24/05/2023 , 04:20:00,0,0
2379,24/05/2023 , 04:30:00,0,0
2380,24/05/2023 , 04:40:00,0,0
2381,24/05/2023 , 04:50:00,0,0
2382,24/05/2023 , 05:00:00,0,0
2383,24/05/2023 , 05:10:00,0,0
2384,24/05/2023 , 05:20:00,0,0
2385,24/05/2023 , 05:30:00,0,0
2386,24/05/2023 , 05:40:00,4,0.3
2387,24/05/2023 , 05:50:00,19,1.3
2388,24/05/2023 , 06:00:00,35,2.3
2389,24/05/2023 , 06:10:00,59,3.9
2390,24/05/2023 , 06:20:00,87,5.8
2391,24/05/2023 , 06:30:00,134,8.9
2392,24/05/2023 , 06:40:00,160,10.6
2393,24/05/2023 , 06:50:00,176,11.7
2394,24/05/2023 , 07:00:00,200,13.2
2395,24/05/2023 , 07:10:00,217,14.4
2396,24/05/2023 , 07:20:00,231,15.3
2397,24/05/2023 , 07:30:00,240,15.9
2398,24/05/2023 , 07:40:00,252,16.7
2399,24/05/2023 , 07:50:00,259,17.1
2400,24/05/2023 , 08:00:00,288,19.1
2401,24/05/2023 , 08:10:00,294,19.5
2402,24/05/2023 , 08:20:00,304,20.1
2403,24/05/2023 , 08:30:00,327,21.7
2404,24/05/2023 , 08:40:00,297,19.7
2405,24/05/2023 , 08:50:00,292,19.3
2406,24/05/2023 , 09:00:00,294,19.5
2407,24/05/2023 , 09:10:00,291,19.3
2408,24/05/2023 , 09:20:00,284,18.8
2409,24/05/2023 , 09:30:00,288,19.1
2410,24/05/2023 , 09:40:00,291,19.3
2411,24/05/2023 , 09:50:00,292,19.3
2412,24/05/2023 , 10:00:00,294,19.5
2413,24/05/2023 , 10:10:00,300,19.9
2414,24/05/2023 , 10:20:00,308,20.4
2415,24/05/2023 , 10:30:00,314,20.8
2416,24/05/2023 , 10:40:00,321,21.3
2417,24/05/2023 , 10:50:00,328,21.7
2418,24/05/2023 , 11:00:00,344,22.8
2419,24/05/2023 , 11:10:00,358,23.7
2420,24/05/2023 , 11:20:00,366,24.2
2421,24/05/2023 , 11:30:00,384,25.4
2422,24/05/2023 , 11:40:00,399,26.4
2423,24/05/2023 , 11:50:00,416,27.5
2424,24/05/2023 , 12:00:00,429,28.4
2425,24/05/2023 , 12:10:00,441,29.2
2426,24/05/2023 , 12:20:00,475,31.5
2427,24/05/2023 , 12:30:00,502,33.2
2428,24/05/2023 , 12:40:00,526,34.8
2429,24/05/2023 , 12:50:00,557,36.9
2430,24/05/2023 , 13:00:00,600,39.7
2431,24/05/2023 , 13:10:00,632,41.8
2432,24/05/2023 , 13:20:00,681,45.1
2433,24/05/2023 , 13:30:00,721,47.7
2434,24/05/2023 , 13:40:00,767,50.8
2435,24/05/2023 , 13:50:00,803,53.2
2436,24/05/2023 , 14:00:00,853,56.5
2437,24/05/2023 , 14:10:00,899,59.5
2438,24/05/2023 , 14:20:00,3481,230.5
2439,24/05/2023 , 14:30:00,12288,813.6
2440,24/05/2023 , 14:40:00,12221,809.2
2441,24/05/2023 , 14:50:00,11973,792.8
2442,24/05/2023 , 15:00:00,11686,773.8
2443,24/05/2023 , 15:10:00,11423,756.4
